sample,x,y
L,5.89281,0.13494
L,4.17117,3.00152
L,-3.14377,1.30883
L,5.17056,-2.24809
L,4.66888,-0.2778
L,3.36875,1.21595
L,2.64497,0.0363
L,4.71775,0.28473
L,2.87535,0.22563
L,2.54055,3.70748
L,4.31854,4.81326
L,6.52792,1.74088
L,-5.1566,4.73447
L,4.45556,2.54309
L,2.82047,4.77829
L,7.01937,0.48914
L,3.73741,2.36023
L,3.90792,-1.28919
L,3.41191,3.74601
L,1.07792,2.95048
L,5.87834,5.37553
L,8.2643,2.31362
L,4.11395,-4.09552
L,5.27424,2.82383
L,5.34013,0.30764
L,2.57121,2.58492
L,-0.13882,5.75519
L,5.83449,0.41935
L,0.48164,3.00097
L,2.99072,2.00572
L,-4.42699,-2.19166
L,-5.83588,0.84269
L,1.57968,-0.8384
L,4.52829,-1.24535
L,2.39119,-4.97051
L,8.45873,1.96647
L,3.0371,2.63222
L,-2.40326,-2.77419
L,-0.52887,3.03952
L,4.33165,4.31925
L,0.57996,1.40355
L,3.03704,4.46781
L,4.45025,1.20549
L,6.87112,0.26164
L,1.83532,0.33454
L,-1.9359,2.35562
L,3.45865,3.0226
L,4.32019,-2.49498
L,2.52233,3.68315
L,3.73028,3.36602
L,7.25958,-0.42051
L,3.66795,1.34892
L,5.49771,-0.46204
L,5.3639,0.8834
L,3.09586,0.1952
L,1.26347,4.97652
L,7.10598,1.71106
L,-6.30995,4.45468
L,-5.90708,4.37588
L,-5.91998,4.73303
L,3.63781,2.8328700000000002
L,8.45128,2.07178
L,5.17694,0.23073
L,2.65414,3.734
L,6.6709,0.94395
L,2.42027,2.95089
L,-4.85784,-4.20751
L,2.63069,4.97311
L,0.89819,-4.46812
L,5.17536,1.51593
L,3.52265,3.10664
L,-5.41186,-2.87331
L,4.8409,3.43611
L,7.20361,1.22501
L,-1.90369,5.42413
L,5.45308,1.72307
L,0.74673,-6.3115
L,2.99523,-0.1495
L,5.2524,0.77089
L,3.74501,4.20759
L,6.52014,0.29377
L,7.95522,3.05055
L,-0.37181,1.57365
L,-5.41543,-1.97398
L,6.65277,-0.25164
L,5.51187,0.29682
L,4.54117,6.14386
L,5.52403,0.27567
L,6.65744,-0.82739
L,6.04629,0.7439
L,0.47723,3.02581
L,0.11863,-0.68509
L,2.74641,3.0716
L,5.01625,0.43542
L,1.02626,5.28304
L,3.81607,1.48714
L,2.5527,3.12069
L,5.59437,-1.31765
L,-1.8141,2.59646
L,5.47441,0.33867
L,-5.08445,3.54167
L,4.74553,1.60701
L,-0.19778,-0.13107
L,4.14089,3.6896
L,4.14837,1.84509
L,2.62046,4.07511
L,4.36764,1.89738
L,-4.35054,4.29027
L,2.52594,4.73028
L,4.58927,3.17332
L,-2.96291,2.11797
L,-5.48995,3.99381
L,4.44349,3.14842
L,6.98658,4.0816
L,6.72941,0.9757
L,-2.11567,-0.51186
L,6.27515,0.95491
L,4.90934,1.28594
L,7.88043,3.1695
L,-5.18792,-0.15787
L,2.93699,1.98843
L,3.68916,3.86158
L,6.09041,1.24533
L,4.26388,2.81417
L,3.34145,-0.09758
L,5.96805,1.06577
L,-0.9555,5.58554
L,4.11259,-1.02672
L,-6.25169,-2.00589
L,-3.65018,1.74543
L,6.53156,-0.35702
L,-3.54344,2.85587
L,4.23958,-2.81918
L,7.11595,1.74226
L,-0.63503,-5.54081
L,3.55023,1.47114
L,6.16614,0.34652
L,1.97616,2.73695
L,3.05678,3.05694
L,4.77211,0.46294
L,5.48473,0.72751
L,-2.28927,-5.20751
L,-0.50075,2.86868
L,-5.67513,0.53678
L,4.50424,2.97126
L,4.94245,2.51618
L,4.82127,-3.36878
L,3.52933,-0.49808
L,4.87231,2.82007
L,0.95296,6.11123
L,6.16693,-0.19882
L,4.23795,2.66471
L,4.53694,1.22836
L,7.63699,-0.57995
L,-5.57756,0.38103
L,0.28926,0.21306
L,7.12076,-0.76308
L,2.68462,2.06964
L,2.83671,3.46531
L,1.07679,0.51204
L,-4.812,-0.68805
L,-0.19075,4.79926
L,3.50937,3.01595
L,4.84879,-2.96457
L,7.54269,0.63098
L,-6.2786,4.35633
L,4.93329,2.31194
L,-6.31565,4.46107
L,2.53107,1.95716
L,-6.29942,4.46121
L,3.19388,4.22972
L,6.71576,0.30347
L,5.47997,-1.5302
L,2.93137,1.57015
L,-0.01463,1.57472
L,4.90315,-0.75468
L,-0.21194,-5.67486
L,4.04052,2.15224
L,0.45609,-1.34907
L,3.21608,3.64922
L,3.52214,1.37254
L,4.2845,0.96615
L,2.43584,4.58228
L,4.87405,0.74969
L,0.96762,-5.2942
L,6.62497,-0.33519
L,6.06306,0.78833
L,5.27326,0.4897
L,6.7781,0.1468
L,4.43291,2.00404
L,-1.64959,-4.7242
L,2.01394,0.20106
L,5.18821,-4.9245
L,4.63725,0.51654
L,2.0592800000000002,3.30194
L,-0.18458,4.87508
L,-5.71988,-3.96976
L,3.42525,3.5518
L,-5.0115,1.1972
L,-2.12771,2.29893
L,2.83277,3.00903
L,6.9022,1.18902
L,2.76509,5.27748
L,5.98208,4.63986
L,-4.32139,4.53063
L,1.98752,5.72788
L,5.56638,1.74142
L,4.72273,2.9789
L,6.81225,1.35995
L,2.13697,1.11006
L,5.96736,1.47617
L,4.28112,4.43945
L,8.11898,2.80183
L,7.09071,-1.10138
L,-5.24585,-1.48663
L,5.47545,1.78323
L,-1.45221,0.26105
L,4.63078,1.79786
L,4.45629,2.10168
L,4.41794,-3.82225
L,7.65114,0.20435
L,2.65431,5.05998
L,6.99799,-0.36074
L,3.6285,3.76684
L,4.4373,0.62868
L,2.2474,4.21182
L,0.45688,5.1658
L,3.70659,1.88826
L,3.49507,2.84741
L,5.02898,0.64508
L,7.20034,1.72453
L,6.08173,2.32173
L,2.97276,1.92284
L,3.16664,3.13255
L,5.14411,0.5009
L,3.23854,-4.55372
L,-1.9506,5.47872
L,5.8682,0.80108
L,2.47733,-3.8581
L,4.3086,2.46171
L,-5.51076,4.66926
L,0.34744,-5.56468
L,-0.36143,1.73093
L,6.00875,2.08391
L,6.13248,1.79233
L,4.70662,2.0386
L,6.29875,-1.37781
L,2.91525,-4.62439
L,7.03016,0.64912
L,4.74996,1.40388
L,-6.28174,4.37335
L,2.99475,4.67856
L,6.17295,-0.11805
L,4.77574,1.57445
L,6.16963,0.6423
L,5.18966,2.90939
L,5.34722,2.68163
L,-4.62773,3.19476
L,4.25229,1.50787
L,-2.11014,2.83181
L,3.37335,1.06696
L,-0.65664,4.88793
L,-2.81316,-4.87074
L,3.15821,2.35506
L,3.57206,-3.96281
L,4.68755,3.65897
L,3.82435,-3.16016
L,6.4886,1.10087
L,5.1402,0.28716
L,5.02814,0.3279
L,2.73288,4.79462
L,2.44778,3.85108
L,-5.22761,-1.22119
L,3.76386,3.13863
L,5.46094,1.27074
L,3.11936,1.93563
L,0.82191,-4.50778
L,2.07823,3.42335
L,3.78161,1.36209
L,6.75643,0.60222
L,-0.04055,4.33686
L,-3.66939,1.99322
L,3.26806,0.09897
L,7.10995,1.98322
L,3.63558,2.7527
L,0.84029,5.80877
L,2.69686,2.31421
L,-5.25867,0.98307
L,3.61027,3.19978
L,-3.188,0.73655
L,7.39253,-0.57313
L,2.97735,3.75627
L,5.73621,0.56567
L,-4.83071,-3.39405
L,-0.78885,0.53745
L,0.20823,-4.9326
L,-0.40405,-5.29094
L,3.73347,3.90932
L,7.62826,0.01869
L,7.22249,-0.46664
L,-1.72914,-5.57788
L,4.58612,-0.22397
L,2.62702,1.85791
L,4.23265,4.11247
L,5.54999,0.15272
L,-5.6087,2.59111
L,5.91847,-0.10368
L,-2.88018,2.40365
L,3.82944,4.35823
L,3.00716,2.21339
L,2.57181,5.92668
L,5.97393,-0.67516
L,-4.64358,1.41713
L,-2.9924,-2.90037
L,-2.61475,1.81212
L,5.2021,1.21353
L,2.36974,0.07483
L,3.93692,2.88258
L,3.22437,1.94871
L,5.9314,2.63487
L,2.9723,1.80781
L,2.58823,1.77453
L,7.11597,1.61456
L,4.18171,1.64237
L,-4.2012,3.54984
L,-3.84399,0.51049
L,3.05516,4.14967
L,3.69759,3.65992
L,-0.91937,4.46993
L,3.52987,2.21451
L,3.2997,1.74713
L,5.93691,5.24576
L,4.26572,2.14375
L,-5.39468,3.85237
L,3.76049,3.7325
L,7.34366,0.78759
L,6.85757,0.03635
L,-5.24888,-3.37306
L,2.92172,2.06937
L,2.2221,3.99733
L,2.53755,2.7903
L,2.8199,2.89317
L,7.00263,-0.03889
L,3.43156,0.58103
L,-4.50534,1.57623
L,3.15962,0.13337
L,4.06964,3.62179
L,2.13511,2.70241
L,1.94237,2.28433
L,4.84386,2.18153
L,-5.97121,4.57378
L,6.05734,1.15597
L,4.38663,2.42137
L,7.02776,0.84183
L,7.07198,1.64618
L,-6.14683,-1.78481
L,3.4099,3.43491
L,-6.26067,0.84308
L,-1.59727,4.60756
L,-0.16826,4.81911
L,3.64677,1.98989
L,5.07426,-2.33592
L,-5.77193,-0.55126
L,4.89684,-0.45828
L,4.17097,-4.14825
L,-1.87145,5.25014
L,0.0851,0.55751
L,3.03525,3.89899
L,7.02629,-0.37069
L,5.4405,-1.64629
L,5.10191,1.70958
L,-1.46019,3.78616
L,3.06276,-0.10032
L,0.89377,-0.78117
L,-3.20062,5.29128
L,7.21681,1.3938
L,7.66241,0.18815
L,5.3838,0.46886
L,6.16307,2.16705
L,1.74016,5.67724
L,2.50688,2.59957
L,4.97138,1.75603
L,4.00232,2.7572
L,3.21467,-0.38372
L,6.91033,2.36908
L,-1.13044,-7.11342
L,-1.45328,3.83883
L,2.9315,3.15506
L,7.72029,3.41281
L,-2.71712,5.62844
L,3.33869,2.65398
L,2.89497,-0.00309
L,4.09239,-1.39551
L,3.11498,0.1508
L,-5.24333,3.40914
L,1.20446,1.14568
L,2.88887,2.56927
L,1.84993,6.32646
L,-5.20833,3.41558
L,-6.48007,2.64672
L,2.36768,2.28267
L,2.74776,2.66413
L,2.11874,3.04486
L,-3.36429,1.9394
L,0.16415,3.91669
L,-2.30667,5.61046
L,6.19106,1.17982
L,0.43482,1.57721
L,0.76551,2.20458
L,2.41046,1.83773
L,3.90629,1.32481
L,4.83677,0.47571
L,-4.19391,-4.11603
L,3.19928,0.25317
L,2.30548,-2.24624
L,2.20194,-0.55355
L,6.04076,1.73349
L,1.00443,1.02768
L,-6.69548,2.40441
L,5.51234,2.9292
L,5.60994,1.38675
L,4.36782,3.91506
L,-0.46823,-1.92042
L,3.17512,0.3128
L,6.58568,-2.23327
L,5.3528,-0.02423
L,2.85952,2.61058
L,4.9208,0.28088
L,2.27045,2.12063
L,3.12093,1.98023
L,0.96005,-5.51728
L,1.11643,-0.30115
L,0.25341,5.23475
L,1.03329,-6.45567
L,2.18165,0.81265
L,-2.52612,1.79597
L,5.78588,1.52821
L,-4.17076,6.44859
L,2.94985,1.85539
L,-1.34568,3.54114
L,-6.3756,1.60526
L,3.37334,3.00445
L,1.63629,0.49534
L,-3.79781,2.10964
L,0.58564,2.73466
L,-3.70008,-1.72242
L,6.26168,-1.3612899999999999
L,7.65993,3.26284
L,6.33692,2.43644
L,-2.32137,3.50469
L,-0.15593,-0.51128
L,1.02024,6.16043
L,2.20534,6.1432
L,0.47468,1.85323
L,7.37421,1.54505
L,-0.74837,5.608
L,1.85025,0.26638
L,2.72348,0.03711
L,-5.91723,3.10395
L,4.07856,3.49427
L,-4.82386,3.24653
L,-4.87976,3.76932
L,5.63195,-1.0483
L,1.78194,0.27155
L,-5.08649,1.2191
L,4.81536,4.79164
L,4.00718,6.30422
L,-6.2939,4.4675
L,5.25487,3.81235
L,-6.37244,-1.05079
L,-0.23504,4.86449
L,-1.98145,4.66606
L,-0.43098,5.88065
L,-4.42346,-1.11306
L,-0.22064,6.64349
L,5.96491,2.07027
L,-4.53008,-1.22762
L,2.5277,-4.71681
L,-2.20861,2.52881
L,-0.01014,4.68499
L,-0.22353,5.29642
L,5.46299,2.49441
L,-2.49432,4.66272
L,8.27258,2.40509
L,-5.34471,0.5399
L,-2.77547,2.36546
L,2.3643,0.11577
L,-6.19252,0.1768
L,-2.57398,2.24585
L,1.80235,1.25077
L,-0.07606,-0.25796
L,5.34165,-1.57247
L,3.6196,0.76699
L,-0.04596,4.45311
L,-0.49038,1.06339
L,4.89344,-1.61528
L,3.58812,-4.20142
L,5.90383,-0.04597
L,1.29708,1.28932
L,5.47585,-1.5319
L,3.46387,0.43309
L,3.69591,2.07097
L,3.60257,-0.67887
L,-6.34157,-0.04306
L,1.05003,1.44446
L,4.78848,3.57647
L,-3.65015,2.44931
L,1.25449,5.47906
L,4.21995,-1.99172
L,-5.18766,-1.7776
L,-1.17761,4.03066
L,-1.40824,3.70716
L,6.76682,2.27305
L,6.8279,1.17705
L,0.7933,5.24137
L,7.48796,3.71677
L,7.04922,0.49633
L,4.69747,0.78545
L,6.2109,1.82687
L,-1.6067,3.49905
L,-4.82586,-2.32397
L,2.84488,-3.89995
L,-2.60783,1.94076
L,3.25648,6.47759
L,0.22099,3.88573
L,4.51505,3.05782
L,4.66933,2.72449
L,5.05086,1.4031
L,-0.17126,5.36993
L,2.98649,1.34615
L,-2.88101,0.94408
L,4.97511,0.99927
L,6.05919,1.84252
L,3.54544,3.46714
L,7.3904,1.11694
L,6.92765,2.20935
L,3.24174,1.25589
L,7.11274,-0.35833
L,6.50341,4.40727
L,2.61054,3.93725
L,2.09762,-4.87818
L,3.21318,2.63827
L,7.09778,-0.6021
L,2.29014,2.53237
L,6.89676,1.1294
L,3.57112,0.4062
L,1.90683,2.82559
L,0.21574,1.018
L,-6.54377,1.63958
L,4.56674,-0.29212
L,2.75391,5.03186
L,6.97831,0.42596
L,-6.11618,-1.90796
L,5.71294,1.93543
L,3.21857,2.63917
L,-4.02672,2.80376
L,4.01101,4.7119
L,-5.43367,4.76978
L,-4.76683,-0.86369
L,7.19655,0.09782
L,3.26459,1.50379
L,-6.21746,4.62936
L,-3.91048,-3.37124
L,2.094,3.32264
L,1.62468,5.49754
L,-3.67028,5.14903
L,-0.37576,5.39051
L,-1.67256,5.01511
L,-4.76044,1.46839
L,2.83897,1.46346
L,6.46654,0.77854
L,3.06414,1.4729
L,0.16788,-5.75359
L,4.39643,0.5478
L,3.55031,1.23157
L,-2.48794,-3.10678
L,3.18455,2.39519
L,3.61442,1.94077
L,2.4507,1.90553
L,8.37452,2.16235
L,3.94253,2.4985
L,3.15136,0.3456
L,5.57929,2.54654
L,2.05471,3.09489
L,2.40938,4.8779
L,-1.56548,4.18189
L,2.9272,1.8076
L,3.97583,4.16967
L,2.65637,5.01
L,6.86432,4.43665
L,6.02003,2.7155300000000002
L,3.4984,2.49436
L,-0.29492,3.51171
L,6.13903,0.49214
L,7.65912,-0.75041
L,2.34599,2.34219
L,6.40097,1.13605
L,-3.80989,6.32521
L,2.17983,2.91254
L,-3.0763,1.49888
L,-5.58148,4.50309
L,-5.99589,3.72477
L,-1.9748000000000001,5.30647
L,-7.14333,1.23285
L,6.02073,1.6657
L,-4.33013,-4.51114
L,0.62564,-1.15912
L,5.85949,1.09362
L,-1.80946,-5.05214
L,3.64776,0.21545
L,-0.38689,-5.81416
L,-5.185,2.82472
L,5.29326,2.42659
L,5.30166,0.57871
L,2.18123,4.14658
L,-4.37494,-5.46907
L,5.69885,0.78392
L,2.26795,3.7322
L,3.83021,-0.38501
L,4.41104,0.52358
L,3.32659,3.58826
L,7.66863,0.19537
L,5.30603,1.87156
L,5.8792,0.90715
L,5.80839,-0.21319
L,6.46304,0.86293
L,4.94542,1.47559
L,7.399,0.97691
L,-4.40126,0.96795
L,-4.96748,-2.82894
L,-5.28179,-1.6981
L,3.28098,4.60248
L,5.36215,3.09314
L,6.19373,-0.14316
L,-6.13581,4.29624
L,-1.52725,4.7574
L,1.5555,-5.0560600000000004
L,3.74147,0.88491
L,7.48016,1.14154
L,4.71124,0.88558
L,5.92894,2.45795
L,3.03213,2.90756
L,1.15114,1.45231
L,2.77089,3.44759
L,1.84585,5.78759
L,2.56818,3.06897
L,4.07737,-3.80243
L,6.82343,-0.64948
L,2.07718,-6.33937
L,3.26883,2.1051
L,-5.74468,3.19414
L,6.36011,4.84543
L,1.98639,3.4194
L,3.57034,-3.66086
L,5.50889,0.3553
L,1.89795,2.85081
L,-1.24251,2.02949
L,-0.97473,-5.25747
L,6.44212,4.83324
L,2.72758,4.70577
L,4.8097,1.25747
L,3.30404,2.04367
L,-5.95184,-0.26186
L,7.31573,-0.53003
L,2.80503,4.01969
L,-0.86869,5.1726
L,5.30856,0.20057
L,1.98233,1.35243
L,2.09183,3.20915
L,3.96681,3.58548
L,2.79865,4.49291
L,0.47744,2.98777
L,3.13928,2.87463
L,5.86036,1.26727
L,3.55009,-0.20456
L,3.51822,2.08759
L,-6.31027,4.4481
L,3.73242,1.117
L,5.94798,-0.05955
L,-3.17915,1.27899
L,-3.1114,5.23229
L,2.12529,2.64686
L,3.41079,1.86636
L,-5.67796,-0.90273
L,3.05432,1.81827
L,6.0643,-0.12639
L,-1.55769,-2.27607
L,2.27979,3.09552
L,-6.03679,4.50279
L,6.17706,4.9582
L,7.47572,1.19592
L,-1.579,-5.17397
L,3.64296,1.63234
L,3.44744,0.61383
L,3.38831,1.57291
L,-0.22658,4.70285
L,3.98784,4.47398
L,1.42612,-5.37733
L,6.57582,-0.25949
L,0.71405,0.37575
L,4.04148,5.09909
L,-6.57374,-0.48893
L,-1.65916,-2.25921
L,0.89046,-5.57251
L,2.63858,-3.01893
L,-6.32983,-1.74112
L,-3.60502,1.88065
L,6.39644,4.51704
L,7.03954,1.8895
L,4.17129,0.68672
L,5.45894,1.97543
L,2.87967,5.08096
L,3.70419,-4.29231
L,7.21516,0.37166
L,6.31578,3.32336
L,6.89467,-1.02393
L,2.48212,3.23344
L,5.79365,1.69006
L,-2.71242,-4.94602
L,8.34575,2.33075
L,-0.47299,5.31942
L,4.05933,1.06358
L,4.56356,1.73879
L,4.39648,1.44866
L,-5.29827,-1.31876
L,2.97158,2.70686
L,3.74421,0.14116
L,5.58736,2.94371
L,5.47393,1.83763
L,-3.31015,2.09834
L,6.38315,1.25645
L,4.49671,2.72511
L,7.08216,-0.29359
L,2.34804,-4.21525
L,8.20144,2.47783
L,2.28142,2.95242
L,-6.19261,4.61697
L,-6.11549,4.64058
L,0.65894,1.27341
L,-1.79534,-1.92792
L,5.34639,0.59142
L,4.23906,4.67602
L,-0.08487,2.52857
L,-1.387,-4.62123
L,3.05252,2.87763
L,2.59219,5.18865
L,3.58722,4.24019
L,4.37146,0.69941
L,-6.3182,4.4387
L,5.77406,0.12637
L,-2.34992,-1.93699
L,7.28923,1.6537
L,6.29268,2.09756
L,0.68589,2.05
L,4.76744,5.59176
L,4.4326,2.62824
L,0.07219,4.4945
L,2.1018,2.64809
L,0.7828,3.52853
L,4.1572,3.15072
L,5.70224,1.56912
L,-0.69853,4.65305
L,4.00403,1.75508
L,-4.43837,-0.99475
L,1.43432,5.36166
L,5.0604,2.71076
L,2.48923,2.2692
L,6.24988,-0.06759
L,4.28937,-3.52169
L,2.33982,-5.02008
L,6.18162,-1.16307
L,3.58229,1.00879
L,4.83871,-2.64054
L,0.69663,5.43168
L,1.39911,0.77279
L,5.80457,0.45583
L,4.65884,1.55932
L,2.19506,3.65259
L,5.00876,1.10864
L,5.146,2.30326
L,6.58441,0.0493
L,2.56927,2.46999
L,3.34745,0.51902
L,-6.18153,-0.74807
L,5.47546,1.26468
L,2.56628,2.12665
L,2.09063,3.47033
L,5.47351,1.94075
L,7.46078,0.41101
L,2.72131,2.58496
L,-3.85567,4.06497
L,2.86512,1.73593
L,4.67352,1.82538
L,-0.62215,-4.43257
L,4.31048,1.89553
L,2.35822,4.46195
L,4.20534,2.46858
L,5.18127,0.80053
L,-6.02914,-2.41319
L,6.90384,1.92978
L,1.97413,2.93708
L,3.35003,3.54248
L,2.60598,1.91918
L,-1.62778,2.24221
L,2.43045,4.32079
L,4.25879,2.52011
L,3.59244,-6.16255
L,2.75585,-4.64706
L,4.30449,3.25539
L,-1.47568,-5.60314
L,3.61226,3.75271
L,-2.15831,-0.56088
L,5.05243,2.16429
L,6.0598,-0.63695
L,3.46941,1.01651
L,0.77218,1.66694
L,2.28715,2.37848
L,5.26336,1.43053
L,0.27844,1.53204
L,2.90059,5.85649
L,-0.04223,4.05971
L,0.71333,2.33718
L,5.71758,0.16358
L,4.42397,4.87012
L,6.84841,-0.25824
L,6.35168,-1.6507
L,4.85951,3.77978
L,8.41579,2.07691
L,2.48765,3.35644
L,4.40451,-3.8751
L,-0.92053,2.67818
L,6.77074,1.64682
L,5.77785,1.13643
L,5.09437,2.14334
L,2.86118,5.29002
L,4.41726,4.65434
L,4.41428,0.58563
L,-4.91348,3.53444
L,7.23795,2.48076
L,4.23689,3.04904
L,4.33252,2.17675
L,2.21459,2.97551
L,-1.48044,-5.31382
L,3.47887,-0.31086
L,3.33668,2.41269
L,3.62097,2.08079
L,2.8512,2.01029
L,3.84568,1.03259
L,4.99129,0.3138
L,-6.26601,2.60525
L,2.61276,-3.61657
L,4.66271,1.7657
L,2.81864,3.7932
L,4.11272,1.9687
L,7.63169,3.30255
L,2.67604,2.33528
L,5.29557,-2.10863
L,3.38237,1.60056
L,3.21038,3.97624
L,5.25053,2.71891
L,2.94765,6.43991
L,7.24661,0.94848
L,6.80248,-0.19043
L,4.9959,0.50788
L,2.79354,1.55852
L,5.57425,0.38932
L,4.42393,1.92562
L,2.45542,4.70767
L,0.39344,0.58444
L,7.12858,-0.06138
L,3.2385,0.53338
L,-2.45308,-2.23922
L,6.12115,2.25624
L,-4.46098,1.594
L,-6.18036,-1.84122
L,4.64941,2.17854
L,7.1756,-0.95094
L,-6.59315,2.58352
L,2.63512,2.87124
L,3.00533,4.89131
L,-2.56499,-4.82742
L,2.59424,0.26076
L,3.5158,5.01254
L,4.1867,4.15555
L,-2.24378,2.2499
L,4.23138,3.1259
L,-4.52065,-0.97473
L,3.58021,-0.11662
L,4.19816,4.1318
L,2.83234,1.7273
L,0.5698,-1.84853
L,0.11719,5.11278
L,6.63865,-1.21245
L,3.38088,3.30782
L,4.69637,2.24794
L,1.76342,0.54404
L,-3.59605,-0.55374
L,5.97189,1.79634
L,6.28442,-1.49071
L,4.51307,0.597
L,2.46049,2.54263
L,2.78848,4.52379
L,3.32516,-0.02431
L,3.69367,0.11628
L,7.25673,0.11222
L,3.93006,3.98567
L,6.18751,-3.37431
L,4.04211,-0.02381
L,4.87072,1.43537
L,6.78691,-0.13521
L,4.04652,4.21198
L,6.08399,0.69095
L,3.37967,-0.9494
L,4.00714,1.30145
L,3.94821,4.78445
L,2.00219,-0.16083
L,5.10355,-2.24163
L,3.3477,3.5096
L,4.3338,4.18731
L,6.93055,2.03372
L,-6.58619,2.40505
L,6.87554,-0.42424
L,-6.19902,4.45704
L,2.31485,3.47478
L,6.00936,0.23574
L,-2.7785,2.27891
L,2.24318,3.84076
L,5.29537,5.22685
L,3.38237,3.67478
L,-1.92982,0.24175
L,2.24352,2.02949
L,3.03697,2.79987
L,3.78026,2.22321
L,3.86924,1.11299
L,7.4841,3.4244
L,4.62229,1.31166
L,2.11141,-0.71084
L,5.49429,1.24297
L,3.37376,2.37473
L,-4.44184,1.59531
L,1.84614,1.14235
L,-0.14884,1.13044
L,1.63253,5.58283
L,4.47866,-3.29569
L,2.90466,3.27339
L,2.11421,3.85164
L,5.01933,1.9005
L,2.53927,2.38502
L,4.49257,-1.40373
L,-1.45765,-4.2024
L,3.09341,3.42586
L,4.41908,2.91935
L,6.80477,-0.53609
L,-3.55164,0.37271
L,4.6356,1.49796
L,-5.83174,2.92626
L,0.05334,-4.40084
L,-2.18146,3.13321
L,5.95213,-0.67351
L,4.56027,-2.27443
L,3.08202,2.5177
L,3.93935,4.23679
L,2.29318,4.43284
L,3.4118,1.0782
L,3.08522,0.50952
L,2.87293,4.50529
L,7.05656,-1.22104
L,-4.13915,3.04798
L,2.72333,5.0519
L,7.01709,2.18386
L,-6.32296,4.44156
L,2.77738,1.85965
L,-0.73008,-2.12778
L,-4.00036,-2.5541
L,5.57332,0.76919
L,3.16023,2.76977
L,-6.76707,1.99714
L,6.61604,0.16114
L,-6.35972,-1.751
L,-5.99956,2.987
L,-1.83813,5.22524
L,-6.27649,-0.838
L,3.5294,1.3831
L,2.45367,4.84437
L,4.33812,1.97032
L,1.66352,4.96653
L,6.33366,4.39618
L,3.69083,1.7254
L,2.58194,3.08045
L,0.05415,3.14326
L,0.61497,2.55547
L,-3.6822,5.11522
L,6.66805,2.40273
L,3.23767,2.33082
L,0.87763,-0.61496
L,-4.17645,3.05753
L,2.6648,1.58288
L,-1.40392,-3.21498
L,4.97046,3.9804
L,-3.825,2.17594
L,4.43137,1.9913
L,-6.16966,0.18381
L,3.64722,-1.08228
L,2.47449,-4.87704
L,7.87792,2.50788
L,6.2507,0.23313999999999999
L,1.84861,2.66084
L,2.54207,5.3038
L,4.11651,1.01283
L,7.7541,3.33263
L,-0.54993,4.8413
L,0.36919,3.29792
L,5.03692,3.44762
L,-0.48049,-2.28384
L,6.29833,-0.99076
L,2.57505,1.55488
L,3.05077,2.19691
L,4.03178,4.13657
L,6.91758,0.36652
L,4.93391,2.24242
L,4.45292,1.09728
L,8.10207,2.88982
L,2.89249,2.29233
L,6.56419,2.16251
L,2.85536,5.9288
L,-2.23986,2.35794
L,2.27786,2.31855
L,3.91731,3.90177
L,-6.1992,2.77438
L,4.2818,2.56152
L,3.29389,1.15759
L,2.91307,3.67129
L,2.52857,2.35526
L,5.18135,2.97253
L,-3.37044,0.085319999999999993
L,0.8007,4.9933
L,-4.33719,1.1365
L,5.73142,-1.95614
L,3.34049,-0.44812
L,5.25668,-2.09423
L,0.43157,5.86012
L,4.64189,-3.61008
L,7.05385,0.8806
L,4.35672,2.7262
L,-1.59346,4.88583
L,6.28114,-1.21058
L,5.36499,-2.74723
L,-1.63969,2.51512
L,4.05461,2.34566
L,3.94695,-2.11645
L,5.49237,3.4243
L,-4.0781,-1.52827
L,-4.21833,-5.48338
L,6.24876,0.52426
L,3.30454,5.33354
L,-4.6969900000000004,4.64049
L,8.19779,2.29636
L,3.51311,1.36593
L,4.12601,3.95082
L,8.48338,1.94353
L,0.2082,-0.67407
L,3.09718,-0.45965
L,2.19546,2.3292
L,4.09502,3.7083
L,7.3304,0.29371
L,1.8205,0.23747
L,2.82273,4.94238
L,2.40124,0.88157
L,3.20493,2.3274
L,6.80336,0.941
L,1.20598,1.38109
L,-4.77289,-1.36593
L,3.49745,3.64136
L,-3.51959,-2.32518
L,1.84026,1.21907
L,3.06685,2.35529
L,3.78381,1.6691
L,5.42584,0.11409
L,2.31733,-4.89047
L,-2.07913,5.51191
L,2.7555,4.30001
L,7.1965,-0.29658
L,6.2096,1.00351
L,0.42776,5.73352
L,-3.1395,4.31701
L,-0.33919,5.56886
L,6.08159,1.16797
L,3.74868,0.48672
L,4.00633,1.38764
L,1.49176,0.80566
L,2.55827,3.29101
L,4.16688,2.14138
L,3.77903,3.9264
L,2.73618,2.46119
L,3.02444,2.27591
L,2.54576,3.44995
L,-0.08283,5.14752
L,3.07956,1.2834700000000001
L,4.68708,1.40186
L,5.66637,1.35189
L,2.52694,3.68302
L,5.61382,2.01678
L,-0.39517,0.97414
L,-0.23966,-0.57501
L,1.88291,4.14727
L,5.31734,1.84637
L,7.06909,2.05676
L,-5.92381,0.11968
L,4.8241,1.12052
L,8.00218,3.06786
L,3.37918,2.72342
L,-0.46023,5.25991
L,3.88081,4.74274
L,2.67185,5.19443
L,4.01225,0.92676
L,3.77057,2.06587
L,0.50029,5.84035
L,3.3996,-3.40783
L,0.99488,5.75993
L,-2.20445,4.27325
L,4.35746,2.85491
L,-0.01508,5.06411
