sample,x,y
L,2.44586,0.07921
L,6.37328,-1.3191
L,-2.23418,3.61382
L,-5.11866,3.52437
L,-2.30687,-3.49914
L,2.86133,5.01518
L,2.71365,2.99043
L,2.83997,4.21529
L,3.27874,3.97952
L,2.92701,2.60492
L,2.33301,3.87419
L,1.07223,0.97644
L,3.59954,4.20162
L,2.45425,1.86235
L,3.79469,0.95717
L,3.56069,1.95849
L,5.67108,0.22652
L,-3.51535,2.80598
L,2.97144,1.77812
L,3.34504,-0.37573
L,3.48814,4.81914
L,-4.69773,3.09655
L,-5.3251,-0.66206
L,1.92026,0.26929
L,3.03367,3.24717
L,6.10476,0.03941
L,-3.2434,3.582
L,1.95933,3.21163
L,3.62663,4.99796
L,3.66869,1.53216
L,0.39987,1.43459
L,2.0904,3.76348
L,0.49146,-0.247
L,6.05035,2.1742
L,-4.94201,1.98788
L,5.10941,0.79434
L,7.0315,2.15019
L,3.22181,4.28928
L,-5.01357,4.70698
L,6.48063,0.19857
L,6.39269,-0.4406
L,2.84992,1.48449
L,4.71182,2.48561
L,2.62374,1.76949
L,0.44413,1.50449
L,5.08429,1.55993
L,0.58374,-0.70476
L,0.95086,0.88695
L,4.24571,1.05188
L,1.16273,1.24196
L,6.11285,2.24713
L,2.77536,5.14294
L,2.69852,5.36032
L,2.87882,3.94651
L,-6.21142,4.60985
L,4.55108,2.78926
L,2.00612,0.17917
L,5.02641,0.97891
L,-5.93628,-0.21467
L,1.78025,-4.17561
L,4.33324,4.79004
L,3.1329,-0.14247
L,0.83796,-1.04558
L,3.82511,1.52408
L,3.32298,1.30658
L,4.42749,2.64066
L,7.46234,-0.46861
L,1.06561,1.3885
L,4.21564,-3.64834
L,4.30102,3.78077
L,-4.83875,-3.85165
L,-4.45865,1.00411
L,-5.41012,-2.82216
L,3.09594,5.48533
L,-4.73179,-2.15187
L,0.77128,2.22247
L,5.49273,-2.22389
L,4.45421,4.84061
L,2.80722,1.4143
L,0.91088,1.73581
L,-5.57318,4.30896
L,1.03064,0.80916
L,2.34454,-0.43553
L,4.62953,1.24879
L,-6.17265,-2.29955
L,4.08703,2.74923
L,1.90077,-5.11011
L,2.36115,2.01466
L,-1.852,2.58637
L,3.94677,2.25436
L,-1.83267,3.00594
L,2.13917,2.38116
L,1.83919,0.31277
L,4.93152,2.84705
L,-4.5726,-2.21441
L,2.07364,2.16154
L,3.47567,3.74141
L,-1.31617,-3.20118
L,3.36107,5.93971
L,5.4338,-1.7228
L,-0.40209,-5.203
L,6.70442,0.77483
L,2.79605,2.91545
L,3.09476,4.87847
L,4.69447,1.31402
L,6.84728,-0.14837
L,3.10316,1.20573
L,-6.30307,4.41964
L,2.02531,3.57108
L,4.6513,2.38812
L,2.47017,-0.1646
L,3.76159,2.08128
L,3.51954,3.15941
L,3.93123,3.85591
L,5.71847,-1.46149
L,3.02918,3.1231
L,2.76325,5.30745
L,5.02554,0.99175
L,3.81847,5.13025
L,-6.10249,-1.24104
L,3.12347,1.35531
L,3.64634,1.74699
L,3.86979,0.8763
L,2.89517,2.34977
L,3.75776,2.14264
L,5.83484,-0.59945
L,2.37612,-4.06896
L,4.09285,1.83858
L,4.75963,1.05036
L,4.15242,2.17319
L,4.65501,1.04787
L,3.77863,3.43116
L,4.19749,2.66832
L,4.6802,0.39371
L,-0.05811,-5.85941
L,3.37926,2.67399
L,2.35336,3.57519
L,4.87568,1.40333
L,4.60485,0.76327
L,5.66241,0.75387
L,-6.44945,-0.63072
L,4.8991,2.38056
L,3.33092,1.62225
L,-2.05727,-5.17762
L,3.72851,2.06737
L,4.60604,0.39613
L,3.22749,3.66282
L,5.95213,0.53029
L,2.37984,0.13448
L,-0.01161,-0.71713
L,1.88583,0.14533
L,4.01011,-0.40369
L,5.08194,1.03025
L,5.19013,-3.056
L,1.8919,-4.35005
L,5.66804,0.46791
L,2.62159,3.45393
L,-2.49811,1.03781
L,4.3373100000000004,0.62981
L,5.74098,2.23707
L,-4.68724,3.38295
L,7.64634,-0.43518
L,3.7815,2.63029
L,4.47396,4.01477
L,-5.17737,3.66534
L,6.29105,1.92294
L,-5.11068,-1.36993
L,4.06605,0.66782
L,4.87983,1.03498
L,4.50362,1.87856
L,5.18227,-1.91679
L,4.87501,4.38185
L,4.42333,0.98376
L,4.85831,0.44162
L,0.87165,4.66376
L,0.45786,3.01335
L,5.44549,0.60219
L,4.3947,2.22932
L,4.01824,2.89352
L,6.83883,2.1565
L,3.39727,2.08488
L,-5.02598,4.70742
L,5.59836,1.30731
L,3.72196,-0.00129
L,-5.79436,4.77595
L,4.56719,2.29613
L,3.25044,4.63181
L,3.3061,5.05185
L,3.4783,2.85489
L,4.79445,2.79221
L,4.67987,1.45744
L,3.761,3.73881
L,2.20791,2.07406
L,4.08662,1.0825
L,7.11433,-0.61089
L,2.62731,4.78303
L,3.79809,-0.6224
L,2.66163,-0.03687
L,5.66383,0.14349
L,4.14562,0.96071
L,2.75293,2.22398
L,6.2451,1.99294
L,5.11511,1.21498
L,4.95499,1.34287
L,3.75933,3.15479
L,1.63476,0.58972
L,6.98038,0.82568
L,3.32705,-4.64343
L,5.47358,0.99424
L,6.85058,-0.10716
L,4.95592,-2.55762
L,5.06124,1.31296
L,6.11428,0.74534
L,-6.16733,-2.09269
L,4.81328,1.55255
L,4.02309,2.83446
L,4.90948,2.08647
L,0.61282,0.98325
L,2.65447,3.81619
L,5.87264,1.97912
L,4.81315,1.56863
L,-3.70725,2.90508
L,-2.42637,-7.28341
L,3.83802,-0.83465
L,7.61543,3.59591
L,3.9768,3.51983
L,1.52115,6.23755
L,-5.44118,-3.94607
L,4.70542,5.009
L,-5.19869,-3.05507
L,-0.28877,4.24883
L,5.79107,2.6878
L,-6.44827,-0.31335
L,0.39972,7.96572
L,6.66135,1.91131
L,6.56396,-0.22569
L,4.99038,0.6723
L,3.86213,2.90563
L,2.71839,3.04444
L,3.58332,0.46667
L,-1.95825,-7.11308
L,6.87536,4.10084
L,2.34644,1.89371
L,4.25267,2.7929
L,6.6445,-0.22343
L,-4.67865,4.19221
L,6.62632,4.36184
L,7.42186,1.01835
L,-6.21141,4.55697
L,5.45485,0.73485
L,-5.62401,0.51745
L,-3.15447,-0.87621
L,6.43273,2.37029
L,4.25883,2.12596
L,2.6469,5.16911
L,2.88044,2.11307
L,6.01586,-0.09221
L,4.31562,1.23024
L,5.0109,3.75745
L,0.54571,1.00693
L,2.93113,2.27428
L,3.1077,1.29039
L,2.21297,4.26466
L,3.08724,4.28226
L,4.41835,3.02978
L,6.38086,0.89744
L,7.66907,3.35234
L,1.82783,2.87899
L,2.35229,-0.24897
L,6.45709,0.62707
L,1.02346,1.35815
L,2.90044,3.64487
L,0.11699,2.70836
L,2.46398,3.33466
L,4.06965,4.392
L,3.21496,-1.64272
L,0.72652,2.27182
L,2.17234,2.1299
L,6.19683,-0.86103
L,2.38625,5.0395200000000004
L,5.87257,-0.5115
L,2.21673,4.23648
L,4.15217,1.36409
L,3.944,1.42058
L,5.21162,0.81106
L,6.98484,-1.30235
L,-0.65772,-1.55333
L,3.72645,3.32954
L,5.81567,0.47059
L,-2.68686,2.49521
L,-2.4568,5.2463
L,5.13163,0.72875
L,-1.056,-4.29281
L,2.45801,-4.80938
L,0.02586,5.22312
L,-3.04292,-0.96168
L,5.14738,0.80995
L,-2.36311,2.49138
L,2.70874,2.18017
L,0.00244,5.08396
L,8.19016,2.41716
L,2.72412,-0.11699
L,3.4753,3.23194
L,2.90855,-6.3669
L,3.48308,3.16772
L,1.92337,3.94263
L,1.83281,-5.75418
L,4.99322,-0.26697
L,6.31498,2.29012
L,-5.9822,4.52485
L,5.43463,5.25555
L,6.39268,0.32855
L,3.18114,-4.38245
L,1.10034,-0.78127
L,-5.93576,0.4456
L,4.84208,3.52048
L,4.13193,1.42889
L,6.40683,2.69892
L,2.96134,3.1818
L,4.44569,-1.51504
L,5.9924,-1.21641
L,-5.95689,3.42421
L,5.68426,0.63573
L,1.90913,2.55371
L,2.01062,4.13525
L,2.53416,1.71265
L,4.66459,5.02394
L,2.8457,5.27156
L,4.72589,1.56128
L,2.20255,2.3819
L,2.4147,5.92548
L,-6.49601,2.73633
L,-0.13533,4.58436
L,-1.39704,-6.09898
L,2.71094,3.22314
L,-1.35218,2.13989
L,5.77941,2.66078
L,5.51586,-1.23873
L,3.89594,0.64424
L,4.85542,1.41362
L,0.72667,5.25064
L,3.0487,3.79997
L,-4.80727,-0.11197
L,-3.26551,-2.77242
L,-1.38952,-3.38217
L,7.19177,1.13227
L,7.17193,1.31152
L,1.1617,-0.36845
L,0.4671,0.72054
L,5.50153,0.08901
L,5.00495,0.58167
L,2.90488,3.13787
L,2.81855,3.14118
L,5.031,0.76071
L,5.37946,0.17129
L,3.47032,-0.07144
L,-6.08258,4.45621
L,2.8038,5.27394
L,-3.4913,0.16397
L,4.17777,-3.68418
L,5.76457,-0.99882
L,1.15754,-5.21482
L,5.60889,1.99306
L,4.47105,3.06995
L,2.0289,2.31716
L,4.57847,1.78479
L,6.42723,-0.24378
L,-5.46159,0.85619
L,-1.77171,3.10744
L,6.53167,2.1144
L,6.00119,-1.97848
L,5.1078,1.07687
L,2.74699,2.68762
L,4.74445,0.37374
L,2.59291,0.01057
L,-6.20978,4.4405
L,2.56528,2.75579
L,4.11839,3.4398
L,-1.6664,-2.75497
L,1.20709,5.38294
L,-4.68744,-0.78641
L,-0.93301,-2.22885
L,5.57875,-1.15511
L,2.08335,2.1178
L,2.39155,-0.9314
L,4.97794,-1.4702
L,8.44901,1.98647
L,-4.02806,4.82202
L,0.59644,4.17342
L,0.30053,-5.09847
L,-1.78608,5.43042
L,2.34391,4.38616
L,2.22355,3.04555
L,3.51897,4.1914
L,2.1609,2.10284
L,5.89997,1.12158
L,5.85378,0.74041
L,1.8221,-5.16562
L,0.2661,3.06326
L,7.00613,1.73501
L,2.89748,3.0792
L,3.18251,1.20134
L,3.38273,4.12744
L,7.20223,0.20175
L,-3.00988,2.24468
L,-2.29751,5.70916
L,2.15756,3.26102
L,5.4725,2.64027
L,3.20896,0.13544
L,-3.73661,2.36451
L,1.8738,0.06034
L,7.3054500000000004,-0.57421
L,4.87185,0.96912
L,6.52263,-1.78294
L,0.05708,-3.35767
L,5.73233,2.80012
L,7.30058,2.99645
L,-2.9927,2.70515
L,6.75638,-0.97116
L,3.41851,4.35716
L,3.15413,2.26756
L,4.70409,1.43322
L,3.52648,3.35832
L,2.01622,2.31149
L,8.36043,2.30315
L,5.78676,0.92192
L,1.75666,6.12103
L,5.00587,3.49265
L,3.12389,1.23878
L,2.30413,4.06036
L,7.46066,1.14809
L,6.52484,-1.42414
L,2.45351,4.10802
L,4.21459,3.87415
L,5.08167,1.67742
L,3.59289,1.1588
L,3.69292,4.94563
L,4.34049,2.69916
L,1.17218,-0.31012
L,4.37103,3.31221
L,-5.63906,-2.84382
L,5.54662,2.7307
L,1.82905,0.45004
L,3.68278,4.74032
L,4.39531,2.16395
L,5.63103,2.5192
L,2.99721,2.39661
L,1.43753,0.8597
L,6.1496,-0.00853
L,3.02459,3.1618
L,3.71504,3.95379
L,-2.16632,5.71245
L,-0.69933,5.59706
L,-2.44742,-0.47977
L,4.75885,-0.92045
L,4.71186,2.15979
L,-0.16705,-0.38266
L,-5.43064,-3.54357
L,1.50677,0.63277
L,1.15648,-0.6574
L,6.37577,-1.72815
L,-2.43969,5.55973
L,0.76707,2.0662
L,6.41383,1.33336
L,2.31684,4.08505
L,4.71403,1.6597
L,7.46602,-0.66679
L,2.76794,4.09801
L,2.47839,2.83668
L,5.19821,0.18778
L,-6.38467,1.44017
L,-3.50106,0.20719
L,0.02045,4.12314
L,2.47019,2.35172
L,-4.53943,2.808
L,-5.62201,-0.86164
L,-5.91399,4.68865
L,6.61486,-0.14358
L,-6.27771,4.31399
L,3.74113,2.44989
L,-3.15453,-0.49352
L,2.05123,-5.12939
L,-3.43011,3.18311
L,1.71281,0.23031
L,5.44674,3.19751
L,1.33488,0.89884
L,1.13046,1.27983
L,3.27096,-0.31389
L,1.37484,0.71741
L,-1.04705,3.2184
L,-0.73334,3.42507
L,7.10224,-1.24731
L,3.26534,4.60522
L,5.09324,0.81611
L,3.08487,2.85516
L,1.96646,2.73988
L,5.41977,1.17631
L,-5.56424,-0.92099
L,1.9314,4.11646
L,6.95894,4.18767
L,-4.98888,1.22424
L,3.72095,0.96212
L,2.02642,3.81476
L,3.00607,1.65182
L,2.52449,-4.29183
L,3.89451,2.81778
L,3.04971,2.1493
L,-0.0383,5.8988
L,2.87013,2.00599
L,4.84576,3.68863
L,0.62991,0.77356
L,2.51784,-4.81057
L,1.42694,5.39621
L,3.5577,3.87132
L,-6.49979,2.61231
L,3.40207,3.53735
L,2.30487,5.47632
L,1.65153,-5.18879
L,3.77857,4.57351
L,4.6335,1.38472
L,5.15645,-2.18183
L,5.02442,0.32395
L,3.49381,3.39323
L,5.74278,1.20952
L,4.07929,-4.12495
L,0.01774,1.5914
L,1.98633,2.5984
L,5.08108,2.41264
L,2.07943,0.1502
L,3.1046,3.94092
L,-0.10973,-5.82214
L,5.97133,1.96148
L,6.38112,4.22408
L,2.37095,4.74501
L,6.52338,1.4921
L,3.01815,1.5246
L,4.9209,1.83603
L,4.2302,0.52903
L,5.7155,1.5616
L,3.99186,-1.31529
L,2.3982,1.919
L,4.26358,1.98939
L,-5.29837,-3.4361
L,5.38544,0.09604
L,4.73694,1.45245
L,-1.99159,1.8286
L,0.13385,5.98157
L,3.14271,-2.12925
L,6.31004,1.42702
L,2.96649,2.80644
L,3.59779,3.38443
L,3.18484,0.65325
L,0.71873,-3.93061
L,7.11334,1.17979
L,-6.14672,4.36336
L,3.55016,0.6487
L,5.82888,2.39632
L,2.34391,2.81141
L,2.1705,1.95418
L,4.60047,2.22841
L,-3.5231,0.48954
L,4.46648,2.92991
L,5.03792,3.73736
L,-3.536,1.91288
L,3.01523,3.64238
L,2.56405,3.82796
L,3.85041,1.96346
L,7.59658,-0.78137
L,-6.65305,-0.96825
L,0.64342,2.47332
L,3.33179,1.61268
L,-2.07914,2.03991
L,4.05972,4.66666
L,6.66224,1.38958
L,2.63739,5.35943
L,2.44817,3.36264
L,3.33748,4.7978
L,5.62081,2.65891
L,1.87924,3.84001
L,8.36697,2.18733
L,-0.90738,-0.27669
L,1.16324,5.7968
L,5.21832,-4.87854
L,3.02015,5.39169
L,-4.28939,1.09917
L,4.74549,1.94176
L,2.62459,5.34165
L,4.13927,-4.17795
L,-3.08829,-5.0269
L,5.4899,5.2068
L,3.03526,2.04351
L,-2.36104,0.04972
L,6.96617,-0.40554
L,6.56845,-1.90488
L,2.26259,3.33376
L,3.66914,2.24252
L,2.11888,2.07909
L,-6.57675,2.01853
L,5.6914,-0.69742
L,2.50656,3.78249
L,2.81259,3.16909
L,3.10575,4.18446
L,4.90966,3.75075
L,4.43425,0.59678
L,3.8102,-0.29734
L,-2.28198,3.57453
L,2.72164,1.44841
L,3.28018,-4.55247
L,5.55179,-1.41271
L,6.83525,-0.58161
L,4.80642,0.52429
L,5.61925,0.0045
L,-5.66772,0.62342
L,2.85864,4.44782
L,-0.57144,5.61494
L,2.34759,2.7728
L,1.9237899999999999,0.22579
L,2.53372,4.255
L,2.27907,2.01552
L,0.75279,2.18238
L,1.96175,2.67278
L,2.07742,0.11669
L,3.51527,-0.23163
L,1.64362,6.24389
L,5.6336,1.16346
L,6.7346,0.16178
L,6.28829,1.42426
L,4.53373,0.82695
L,4.34929,4.33137
L,5.32366,2.33971
L,5.17167,-2.15357
L,4.28503,4.95636
L,0.53422,2.8075
L,4.00487,4.55242
L,4.32844,1.8377
L,4.99122,2.60172
L,5.63431,-2.48745
L,4.1814,3.09445
L,3.90487,3.37788
L,-5.09827,-1.95496
L,2.87846,-0.65279
L,3.49562,5.22296
L,3.83116,-0.33867
L,4.27215,1.99107
L,0.92573,1.33726
L,-5.88151,-3.87472
L,3.44847,5.00095
L,-3.7467800000000002,-4.46612
L,6.69544,-0.3768
L,-0.12388,5.87285
L,-5.57581,-0.00968
L,-5.8214,2.28138
L,4.91818,-2.83812
L,0.38823,2.99901
L,-3.79981,5.05092
L,-5.83485,4.74329
L,5.05837,0.3752
L,-6.02634,1.09732
L,4.91427,2.85851
L,2.8065,1.49444
L,5.10562,0.67264
L,5.11545,3.33272
L,7.3838800000000004,-0.46506
L,1.97904,3.70048
L,2.95963,2.5786
L,4.72524,1.47299
L,5.95611,0.58453
L,5.04409,1.35312
L,4.48218,2.08349
L,-0.17045,4.82991
L,4.42938,0.93301
L,-6.23611,4.52587
L,3.50067,4.8471
L,3.71235,5.12065
L,-3.19958,-1.99627
L,4.07497,4.27907
L,5.10576,1.44775
L,3.32963,3.34728
L,4.31238,1.6203
L,5.54187,2.25673
L,2.60926,2.95909
L,4.72576,1.4935
L,6.19047,3.88892
L,5.7921,0.78687
L,-5.29291,3.76916
L,5.53401,2.52296
L,3.10733,-4.82865
L,3.59958,2.0255
L,7.5297,-0.38343
L,3.77441,2.59191
L,3.67462,6.32564
L,6.40859,-0.69098
L,6.92277,0.30645
L,4.10503,4.5629
L,3.00088,2.33324
L,2.56821,4.46063
L,2.71426,2.13485
L,-4.99403,-2.83065
L,-1.45592,4.70466
L,-1.45768,-5.44716
L,3.63574,1.78459
L,2.54311,1.60549
L,7.80633,3.27463
L,-1.21152,-2.51099
L,6.10404,1.25467
L,-5.38796,-3.59205
L,7.24245,1.59937
L,7.06618,3.8512
L,8.46987,1.97122
L,1.87993,0.24798
L,3.16946,-0.19551
L,6.80451,-0.13696
L,-3.16829,3.97306
L,6.42518,-0.4295
L,7.01318,1.11638
L,5.32815,-2.32845
L,-3.89338,-3.99065
L,4.63244,1.83773
L,2.44647,3.60081
L,2.66932,-6.42234
L,2.8307,2.54256
L,8.02019,2.92492
L,7.00372,0.86697
L,2.3189,2.24321
L,2.07847,0.12935
L,-5.06556,4.53716
L,4.35125,2.18109
L,5.60232,1.42552
L,-6.67807,-0.60492
L,6.14591,-0.83051
L,5.16328,0.26652
L,4.07145,2.57633
L,-3.69603,1.76046
L,5.7834,-0.03437
L,-2.41145,-2.02437
L,5.13847,0.1665
L,5.75995,2.63921
L,6.32957,-0.80241
L,6.37878,1.99101
L,0.90269,1.74815
L,-0.17389,-0.97994
L,5.74798,-2.07809
L,3.49078,3.49151
L,-0.58399,-4.1846
L,2.3615,1.93316
L,4.89011,2.84864
L,2.82743,-0.51181
L,6.99185,-0.15722
L,5.5508,1.90163
L,1.86148,2.58394
L,3.04804,2.29311
L,-3.0534,6.09452
L,5.16411,0.48148
L,1.69228,0.49194
L,2.17993,3.25824
L,0.44249,0.11447
L,4.21884,-1.26981
L,3.87249,-0.30984
L,2.87867,2.09317
L,2.34269,1.88142
L,2.29877,1.79058
L,6.44886,-0.3061
L,3.09276,2.71624
L,1.26241,1.01014
L,2.69713,5.42622
L,2.75452,5.16527
L,3.62436,1.2683
L,5.49413,0.16442
L,5.84539,-1.12189
L,-4.73965,-1.73626
L,4.88267,-2.72342
L,2.42231,5.6491
L,-5.53896,0.31717
L,5.47774,0.12633
L,4.21019,1.3487
L,-4.48587,-2.15588
L,3.7218,3.40618
L,3.83733,2.60613
L,4.64183,1.1286
L,-0.70556,1.63813
L,-1.65748,4.10111
L,6.55083,1.31265
L,6.20461,0.55379
L,0.67435,2.45637
L,0.2527,3.625
L,-0.78603,5.91487
L,2.94993,3.34566
L,-5.77879,0.79481
L,7.03749,0.94337
L,4.10562,3.21766
L,-3.76314,1.41488
L,4.89307,4.62901
L,3.05929,3.2871
L,-0.51844,-5.51796
L,2.5855,4.15653
L,1.1736,-0.77189
L,-4.02414,-0.32254
L,7.68172,-0.48016
L,4.09428,-0.56208
L,-6.15555,4.5722
L,3.04109,3.41696
L,7.6613,-0.45848
L,2.31003,-1.91695
L,1.36529,1.1586
L,0.15138,-4.39986
L,0.10684,5.40562
L,-1.17348,5.64582
L,5.28945,1.40365
L,4.86443,2.72237
L,3.65862,-0.14275
L,2.46258,3.0597
L,3.26745,0.69346
L,2.13039,-1.95933
L,2.10754,2.21963
L,4.81413,2.0982
L,-4.47051,-1.34734
L,-1.15351,-5.54762
L,-2.23531,-4.53801
L,2.30692,2.2873
L,5.0725,-2.49097
L,4.56211,3.0423
L,-4.35908,5.08069
L,2.16,2.89601
L,4.20722,4.7614
L,6.45755,1.587
L,2.1641,1.07141
L,2.37808,-0.004
L,-1.61788,-3.52476
L,3.59875,1.63822
L,3.60697,3.64071
L,-1.04814,-0.93193
L,1.16495,-1.3607
L,2.80168,4.68646
L,4.95938,-2.15901
L,-6.68395,2.38906
L,1.90202,6.21592
L,3.66469,3.7461700000000002
L,-5.57667,-0.11858
L,2.73382,5.054
L,5.2912,1.71991
L,4.64444,4.19121
L,4.81924,2.1601
L,6.49406,2.29008
L,4.23194,-1.88888
L,4.75233,0.3535
L,0.95268,1.40018
L,5.23541,2.1652
L,4.65564,-3.57205
L,4.28397,2.77234
L,1.56919,6.27303
L,-4.27887,1.07095
L,6.01801,2.19299
L,-6.39312,-1.6787
L,3.1042,3.92456
L,3.62587,6.30685
L,-1.27244,2.08532
L,2.31197,1.83552
L,3.89378,5.30488
L,4.30956,0.7272
L,4.13852,0.70785
L,-6.22225,2.77304
L,3.81957,0.00761
L,3.16319,2.49681
L,7.08939,1.55825
L,1.96887,3.51699
L,4.13455,2.88287
L,1.30661,0.80815
L,5.79979,4.52815
L,0.31886,3.52269
L,5.20466,0.03999
L,2.35069,2.55507
L,4.55488,2.27181
L,7.76532,2.75345
L,1.9773,-0.68257
L,2.84782,-0.17344
L,5.01768,-2.8425
L,-5.24282,4.5871
L,2.9744,2.69024
L,2.9849,4.6015
L,3.33124,2.87898
L,-2.70153,-4.93161
L,4.63803,2.04924
L,4.53132,-3.64881
L,7.60079,3.4051
L,3.60904,1.59942
L,6.54689,1.06495
L,2.98297,4.83873
L,-6.28958,4.52133
L,2.68819,5.09429
L,5.09914,3.50088
L,5.28956,-1.58562
L,5.88685,-0.92537
L,4.12629,1.46313
L,-4.7972,-1.92796
L,8.28873,2.38853
L,6.44966,-0.12979
L,3.6997,0.86275
L,3.61117,2.89601
L,2.15446,2.92854
L,-2.6833,2.52829
L,2.99588,3.52176
L,8.2778,2.42033
L,-5.14951,4.7322
L,7.50117,-0.45237
L,-6.4657,-0.43351
L,0.16685,3.89851
L,3.98029,3.1124
L,-3.24886,-2.69091
L,6.59961,-1.96858
L,2.39607,1.90755
L,2.80962,1.86372
L,4.35617,4.11009
L,7.48787,1.155
L,3.31258,1.78021
L,-3.96169,-4.17797
L,4.8719,0.78315
L,2.55734,2.74768
L,-2.02669,-1.04099
L,5.00201,1.13286
L,4.32052,0.72478
L,-2.4414,2.49089
L,-4.87113,3.12677
L,-1.84415,3.98883
L,2.88887,4.61695
L,2.47544,1.73906
L,3.85772,-0.67035
L,4.41421,1.78065
L,3.46116,0.98789
L,4.80273,0.92311
L,2.40333,1.95263
L,4.9805,3.64316
L,2.80938,2.7683
L,7.10212,4.12228
L,2.9774,-0.30493
L,-5.51108,-3.99967
L,2.02154,2.92855
L,5.37508,-1.6867
L,-5.40483,-3.07017
L,4.27798,2.16906
L,5.55167,2.55179
L,0.47354,4.3309
L,-0.31928,5.47767
L,6.04972,1.45428
L,1.25835,0.94889
L,-1.8094,5.09894
L,6.28586,-0.34087
L,1.62993,0.52014
L,-5.07539,3.6658
L,1.91093,3.98209
L,6.36513,-3.16047
L,2.80477,5.63567
L,-1.78621,4.24253
L,2.8602,5.17019
L,5.08722,1.80503
L,5.40864,-0.20207
L,0.04859,-2.32298
L,-0.3672,1.55011
L,5.46605,0.99383
L,3.87228,1.02505
L,3.98355,1.18934
L,0.28371,-4.97326
L,3.90879,3.65559
L,2.58063,4.91575
L,-2.22317,0.53307
L,7.53864,0.06955
L,4.53051,-3.21501
L,2.0126,0.1728
L,-0.84345,1.88262
L,7.60473,0.6297
L,4.96217,0.4123
L,-5.48864,4.79512
L,4.35026,0.55365
L,3.9512,1.17507
L,3.86782,4.25792
L,4.9148,4.1954
L,-2.03396,-2.95682
L,-4.43464,4.64203
L,4.14099,0.37326
L,7.17459,1.01483
L,0.82549,-5.62173
L,-2.63411,5.68191
L,3.21988,3.30332
L,4.22438,0.68833
L,3.15387,-2.19138
L,1.6385,1.06393
L,4.16315,2.12404
L,4.11586,2.26004
L,1.72833,1.53891
L,-4.75936,4.09446
L,4.55038,5.14544
L,3.22161,-4.46227
L,-1.07423,4.77292
L,-2.36634,2.86954
L,-2.72906,5.76726
L,5.14517,-0.5843
L,3.44537,2.57867
L,-5.67976,-0.04848
L,-1.75668,-0.83639
L,-1.30347,3.15056
L,-1.19875,3.85614
L,3.02671,5.23931
L,5.84549,2.38375
L,5.18182,2.3134
L,2.94407,1.44252
L,-6.22239,-0.33891
L,4.90136,1.01295
L,0.74153,2.22572
L,-0.4084,-5.80959
L,-0.63342,-3.84835
L,4.60201,1.05266
L,2.13482,2.96698
L,2.72797,1.4335
L,5.07269,2.80918
L,4.56432,-2.48711
L,6.20771,-1.04453
L,3.79428,4.24411
L,2.85739,6.02352
L,-5.97133,0.60723
L,0.93466,1.73359
L,5.9259,4.98931
L,4.5376,0.53717
L,-2.339,-1.95805
L,1.48617,0.66351
L,0.64029,-5.04435
L,-6.159,4.63461
L,-2.77671,1.66394
L,3.26717,5.485
L,-2.37919,3.33192
L,5.89724,1.29041
L,4.38047,-3.88433
L,-2.59184,2.4517
L,-1.80814,-4.99778
L,4.12876,0.66306
L,4.34523,3.70936
L,1.46004,-4.43324
L,6.38288,2.41005
L,-6.53673,2.36738
L,2.51176,0.92503
L,4.64046,1.47229
L,3.08048,2.64002
L,-4.3584,-3.91776
L,-4.79637,3.96229
L,3.60316,3.50166
L,2.08579,4.27694
L,7.36976,-0.57049
L,5.67478,4.15295
L,5.76835,2.29473
L,5.03452,5.72404
L,4.36868,2.1817
L,3.27975,4.09143
L,-6.28073,4.48066
L,4.93839,-2.3555
L,1.22833,0.99699
L,6.52094,-0.38965
L,-3.61704,0.5656
L,4.16358,3.06528
L,3.40512,1.05168
L,0.74152,0.84125
L,4.47035,1.60268
L,3.10447,2.41754
L,-4.49056,-3.89789
L,6.91956,0.91195
L,3.02086,4.07657
L,4.30476,0.67433
L,0.33709,1.43813
L,6.23034,-0.15585
L,3.09487,1.32702
L,4.09502,2.3359
L,6.72053,2.10226
L,-6.08685,4.5209
L,7.50955,-0.58992
L,1.99084,0.33227
L,4.16029,3.49046
L,3.77595,4.84948
L,1.47687,5.4799
L,-6.05393,4.68484
L,-4.17365,3.46645
L,-2.19583,5.18799
L,3.06735,1.53934
L,4.43757,1.51713
L,2.49894,3.51539
L,-4.91823,3.54305
L,3.16581,3.41587
L,6.33679,-1.77152
L,2.20731,2.36406
L,-3.74032,1.47879
L,3.49107,1.81088
L,4.64818,3.02946
L,4.67474,0.85115
L,4.92816,0.35716
L,2.96882,4.50163
L,8.07042,2.41443
L,4.86667,0.5084
L,3.81863,4.01284
L,4.15975,0.63953
L,4.4574,2.59381
L,5.16223,0.22521
L,5.98115,2.51062
L,2.32407,-3.40692
L,-1.34023,0.94085
L,2.4708,4.9551
L,4.82393,0.37125
L,0.16218,-5.56091
L,3.41566,4.04969
L,5.72235,2.19208
L,6.75422,-1.29773
L,7.17434,0.26749
L,4.8205,1.26741
L,4.84815,1.978
L,2.83341,0.91971
L,2.60341,2.97191
L,3.06323,-0.51471
L,6.29472,0.33552
L,4.20182,4.06487
L,4.45593,-3.63086
L,-5.94072,3.07812
L,3.41017,1.67571
L,3.91918,6.06851
L,1.49477,0.63007
L,4.08827,1.95043
L,2.32139,4.55463
L,4.94008,5.27753
L,2.57581,2.08322
L,-0.91584,1.22113
L,1.15247,1.11579
